offset,partition,topic,event_id,domain,kind,iso_instant,unix_second,revision_old,revision_new
6463285041,0,eqiad.mediawiki.recentchange,2bded504-13b3-479a-beda-5e0ecdd2ac6a,id.wikipedia.org,categorize,2026-08-29T08:30:56.216Z,1787992253,,
6463285042,0,eqiad.mediawiki.recentchange,583162a9-ab2d-4819-a482-0d7e785d8837,id.wikipedia.org,categorize,2026-08-29T08:30:56.236Z,1787992253,,
6463285043,0,eqiad.mediawiki.recentchange,2b195f12-68d8-47ce-9d0f-159f18c4d79f,no.wikipedia.org,edit,2026-08-29T08:30:56.253Z,1787992254,25925920,25925931
6463285044,0,eqiad.mediawiki.recentchange,c19d23df-779b-45e1-8813-70727b386345,id.wikipedia.org,categorize,2026-08-29T08:30:56.254Z,1787992253,,
6463285045,0,eqiad.mediawiki.recentchange,e45243c9-04b5-47e8-bfe2-7b116b87e444,id.wikipedia.org,categorize,2026-08-29T08:30:56.271Z,1787992253,,
6463285046,0,eqiad.mediawiki.recentchange,2e61fe21-59ad-49e6-bb6d-85ac44ab1805,id.wikipedia.org,categorize,2026-08-29T08:30:56.288Z,1787992253,,
6463285047,0,eqiad.mediawiki.recentchange,68ae7a9a-d3b6-4fc3-87ce-63ca8aecb782,id.wikipedia.org,categorize,2026-08-29T08:30:56.307Z,1787992253,,
6463285048,0,eqiad.mediawiki.recentchange,6e88bfda-fd5d-455c-b255-f42cd84a8510,id.wikipedia.org,categorize,2026-08-29T08:30:56.327Z,1787992253,,
6463285049,0,eqiad.mediawiki.recentchange,8debf147-d4de-41f6-b75b-392324268dc5,www.wikidata.org,edit,2026-08-29T08:30:56.345Z,1787992256,2417472926,2537676210
6463285050,0,eqiad.mediawiki.recentchange,51fb572d-6de9-47ac-8762-c299bb5ef493,id.wikipedia.org,categorize,2026-08-29T08:30:56.347Z,1787992253,,
6463285051,0,eqiad.mediawiki.recentchange,8451dd8f-e539-4259-9033-276c1fd01bfa,id.wikipedia.org,categorize,2026-08-29T08:30:56.366Z,1787992253,,
6463285052,0,eqiad.mediawiki.recentchange,dc3f6921-9d7b-4946-bf87-fe0fa4a6688b,id.wikipedia.org,categorize,2026-08-29T08:30:56.387Z,1787992253,,
6463285053,0,eqiad.mediawiki.recentchange,c6bb8f0d-8301-47c4-87b5-c6f9bf3f3f6b,id.wikipedia.org,categorize,2026-08-29T08:30:56.406Z,1787992253,,
6463285054,0,eqiad.mediawiki.recentchange,31f6f5e1-4d22-45a2-8afe-9f1e90e82a75,id.wikipedia.org,categorize,2026-08-29T08:30:56.423Z,1787992253,,
6463285055,0,eqiad.mediawiki.recentchange,a554d8d4-17b6-49c1-8838-53373bb005af,www.wikidata.org,edit,2026-08-29T08:30:56.426Z,1787992256,2537676206,2537676211
6463285056,0,eqiad.mediawiki.recentchange,eef3903b-6707-4e3d-89fc-8cf2765945c5,id.wikipedia.org,categorize,2026-08-29T08:30:56.444Z,1787992253,,
6463285057,0,eqiad.mediawiki.recentchange,b4fafb26-d790-4457-92c4-bcf18186f783,id.wikipedia.org,categorize,2026-08-29T08:30:56.469Z,1787992253,,
6463285058,0,eqiad.mediawiki.recentchange,3268b543-6847-44c5-bed3-9a21832463c9,uk.wikipedia.org,edit,2026-08-29T08:30:56.519Z,1787992255,46798097,48719986
6463285059,0,eqiad.mediawiki.recentchange,6716e5d5-4842-41a0-af6f-70eea3844682,en.wikipedia.org,edit,2026-08-29T08:30:56.559Z,1787992254,1371914378,1371914446
6463285060,0,eqiad.mediawiki.recentchange,ff519a50-d719-43a8-b8fe-fd32ac1abeb6,commons.wikimedia.org,edit,2026-08-29T08:30:56.574Z,1787992255,1264509229,1269160182
6463285061,0,eqiad.mediawiki.recentchange,1b33c751-1ee0-41d4-8b3c-d21b6e74fae4,commons.wikimedia.org,edit,2026-08-29T08:30:56.576Z,1787992256,1036218963,1269160183
6463285062,0,eqiad.mediawiki.recentchange,d0f3ede0-2ba9-4345-9ba5-b704bb34eb23,commons.wikimedia.org,edit,2026-08-29T08:30:56.626Z,1787992256,658569291,1269160184
6463285063,0,eqiad.mediawiki.recentchange,c95111a0-9109-4cf3-9139-8c287f368861,ja.wikipedia.org,edit,2026-08-29T08:30:56.672Z,1787992254,110806714,110819339
6463285064,0,eqiad.mediawiki.recentchange,2541ceb1-eaa6-47fa-8879-77b180121b62,www.wikidata.org,edit,2026-08-29T08:30:56.721Z,1787992256,2417472922,2537676212
6463285065,0,eqiad.mediawiki.recentchange,6895615b-cd7e-4b43-91ae-bfadfa1e8f79,www.wikidata.org,edit,2026-08-29T08:30:57.009Z,1787992256,2447306452,2537676213
6463285066,0,eqiad.mediawiki.recentchange,8f31460c-cbec-4893-aa7e-02dd7a54416b,commons.wikimedia.org,edit,2026-08-29T08:30:57.074Z,1787992255,1019531546,1269160181
6463285067,0,eqiad.mediawiki.recentchange,38b70583-25d2-4a34-b5be-80472ab11cb4,www.wikidata.org,edit,2026-08-29T08:30:57.285Z,1787992256,1569498528,2537676215
6463285068,0,eqiad.mediawiki.recentchange,f1bfac2a-e160-42e0-ba98-6829d79c0a60,www.wikidata.org,edit,2026-08-29T08:30:57.297Z,1787992256,2537676203,2537676214
6463285069,0,eqiad.mediawiki.recentchange,ba342151-d61c-40e5-a105-2621dfc2d65f,commons.wikimedia.org,edit,2026-08-29T08:30:57.330Z,1787992256,1150042338,1269160185
6463285070,0,eqiad.mediawiki.recentchange,ce699fe8-0492-4320-a8ab-3dc9fe6e8ea2,zh.wikipedia.org,edit,2026-08-29T08:30:57.394Z,1787992253,93837847,94090716
6463285071,0,eqiad.mediawiki.recentchange,4e5ea8a3-3499-46f0-a6f0-e14478d4b203,commons.wikimedia.org,edit,2026-08-29T08:30:57.436Z,1787992257,1139573592,1269160186
6463285072,0,eqiad.mediawiki.recentchange,2be46752-5720-4401-b2d3-394645c75f3d,en.wikipedia.org,categorize,2026-08-29T08:30:57.518Z,1787992254,,
6463285073,0,eqiad.mediawiki.recentchange,64c189cc-7bad-4a85-af89-bcae67b05a51,en.wikipedia.org,categorize,2026-08-29T08:30:57.537Z,1787992254,,
6463285074,0,eqiad.mediawiki.recentchange,c07fd819-8b41-49f8-a51d-1159c498fa7e,en.wikipedia.org,categorize,2026-08-29T08:30:57.555Z,1787992254,,
6463285075,0,eqiad.mediawiki.recentchange,abb2551d-b3cb-4d39-b0d7-ae3a11ebe97a,en.wikipedia.org,categorize,2026-08-29T08:30:57.575Z,1787992254,,
6463285076,0,eqiad.mediawiki.recentchange,e2c1fb6f-7895-44ce-8203-91d4ea130eb1,ko.wikipedia.org,log,2026-08-29T08:30:57.581Z,1787992257,,
6463285077,0,eqiad.mediawiki.recentchange,75dd4aca-66d4-43df-a38d-a24bfa54b80f,en.wikipedia.org,categorize,2026-08-29T08:30:57.596Z,1787992254,,
6463285078,0,eqiad.mediawiki.recentchange,5d718613-c6a7-484d-a66a-b4bfd9a33419,en.wikipedia.org,categorize,2026-08-29T08:30:57.616Z,1787992254,,
6463285079,0,eqiad.mediawiki.recentchange,34eddd9b-2ac8-4bc2-841d-dac180f163a9,en.wikipedia.org,categorize,2026-08-29T08:30:57.636Z,1787992254,,
6463285080,0,eqiad.mediawiki.recentchange,a459be12-9f63-44b0-baa9-1837a580c15c,ko.wikipedia.org,edit,2026-08-29T08:30:57.659Z,1787992255,41722585,42399852
6463285081,0,eqiad.mediawiki.recentchange,ee169f4a-54e2-4fb1-937a-542c3b5bcd88,mg.wiktionary.org,categorize,2026-08-29T08:30:57.665Z,1787992253,,
6463285082,0,eqiad.mediawiki.recentchange,18fe947e-6263-4a45-80e8-79c21da210f0,www.wikidata.org,edit,2026-08-29T08:30:57.677Z,1787992257,2417472919,2537676216
6463285083,0,eqiad.mediawiki.recentchange,7c5a4202-7a97-4884-aa95-f1590543475d,mg.wiktionary.org,categorize,2026-08-29T08:30:57.690Z,1787992253,,
6463285084,0,eqiad.mediawiki.recentchange,14803dac-543e-4384-8bd6-aefae90299ac,mg.wiktionary.org,categorize,2026-08-29T08:30:57.713Z,1787992253,,
6463285085,0,eqiad.mediawiki.recentchange,af77edb4-1b66-405b-a112-6d3fa415b92a,mg.wiktionary.org,categorize,2026-08-29T08:30:57.730Z,1787992253,,
6463285086,0,eqiad.mediawiki.recentchange,618f97b8-b498-43d9-b706-068414f0ee73,mg.wiktionary.org,categorize,2026-08-29T08:30:57.746Z,1787992253,,
6463285087,0,eqiad.mediawiki.recentchange,8e7a2727-c85e-4b3b-b090-10acff5277b4,mg.wiktionary.org,categorize,2026-08-29T08:30:57.763Z,1787992253,,
6463285088,0,eqiad.mediawiki.recentchange,39610778-9562-4e60-8a62-78b86b6dee85,mg.wiktionary.org,categorize,2026-08-29T08:30:57.786Z,1787992253,,
6463285089,0,eqiad.mediawiki.recentchange,a59a52bb-a766-4d91-a9e2-f3a999093771,mg.wiktionary.org,categorize,2026-08-29T08:30:57.806Z,1787992253,,
6463285090,0,eqiad.mediawiki.recentchange,9d7d0e46-34ba-45cb-b027-4d2c56f38be5,ur.wikipedia.org,edit,2026-08-29T08:30:57.821Z,1787992256,11840036,11840615
6463285091,0,eqiad.mediawiki.recentchange,f4c54ac4-650b-4c93-ae52-4061524e0fea,mg.wiktionary.org,categorize,2026-08-29T08:30:57.824Z,1787992253,,
6463285092,0,eqiad.mediawiki.recentchange,0aea8f38-717f-47a7-8552-19a3e95587bc,mg.wiktionary.org,categorize,2026-08-29T08:30:57.844Z,1787992253,,
6463285093,0,eqiad.mediawiki.recentchange,43149835-c4ec-43c6-b2b0-4947bc6a7c43,www.wikidata.org,edit,2026-08-29T08:30:57.854Z,1787992257,2537676215,2537676217
6463285094,0,eqiad.mediawiki.recentchange,d5e3cdfd-ce27-42e1-a3fd-f6c0eb0e38b3,fr.wikipedia.org,edit,2026-08-29T08:30:57.859Z,1787992256,170677906,239048242
6463285095,0,eqiad.mediawiki.recentchange,ce40541c-3c36-4d82-9118-e1c14f205817,ja.wikipedia.org,log,2026-08-29T08:30:57.938Z,1787992257,,
6463285096,0,eqiad.mediawiki.recentchange,8bce339e-4f95-42c7-8b88-e4e19de5925f,www.wikidata.org,edit,2026-08-29T08:30:58.008Z,1787992257,2218464043,2537676218
6463285097,0,eqiad.mediawiki.recentchange,8bf485a3-29e3-4bdc-bcd7-9dcdbc4dae4b,commons.wikimedia.org,new,2026-08-29T08:30:58.025Z,1787992257,,1269160188
6463285098,0,eqiad.mediawiki.recentchange,9770a547-561d-4f73-9560-84d1bf315c2a,commons.wikimedia.org,edit,2026-08-29T08:30:58.082Z,1787992257,1050108385,1269160187
6463285099,0,eqiad.mediawiki.recentchange,f96fad85-7690-4292-8351-871b7e398739,www.wikidata.org,edit,2026-08-29T08:30:58.095Z,1787992257,2417472914,2537676220
6463285100,0,eqiad.mediawiki.recentchange,97f17752-b4ed-4ab6-8af3-985435fd4a5e,www.wikidata.org,edit,2026-08-29T08:30:58.100Z,1787992257,2485226465,2537676219
6463285101,0,eqiad.mediawiki.recentchange,08ea66da-2e7c-423d-a67c-40577eacad87,nl.wikipedia.org,edit,2026-08-29T08:30:58.184Z,1787992255,71848066,71848084
6463285102,0,eqiad.mediawiki.recentchange,6ac4b090-a780-44de-a2fa-c1a26a84b53a,zh.wikipedia.org,edit,2026-08-29T08:30:58.216Z,1787992257,94090712,94090718
6463285103,0,eqiad.mediawiki.recentchange,e86b6f2c-bc45-4444-8379-bb6ff3fe5cbc,uk.wikipedia.org,edit,2026-08-29T08:30:58.276Z,1787992257,46803937,48719987
6463285104,0,eqiad.mediawiki.recentchange,8bcd89a3-fc8a-40ec-95bd-b97074f7849c,commons.wikimedia.org,edit,2026-08-29T08:30:58.388Z,1787992257,539111784,1269160190
6463285105,0,eqiad.mediawiki.recentchange,1cb838e2-106b-4095-9006-112385f673fe,www.wikidata.org,edit,2026-08-29T08:30:58.434Z,1787992258,2537676217,2537676221
6463285106,0,eqiad.mediawiki.recentchange,5349fa0a-035c-426a-b031-ed0bbee541b8,commons.wikimedia.org,categorize,2026-08-29T08:30:58.427Z,1787992257,,
6463285107,0,eqiad.mediawiki.recentchange,ab1f0e1e-07de-4ab4-80c5-67f37e75b95e,ar.wikipedia.org,categorize,2026-08-29T08:30:58.436Z,1787992248,,
6463285108,0,eqiad.mediawiki.recentchange,b9a78bfb-d96c-42c2-832b-31cbfdeddfe3,www.wikidata.org,edit,2026-08-29T08:30:58.454Z,1787992258,2417472910,2537676222
6463285109,0,eqiad.mediawiki.recentchange,4ecd28a5-8eac-4cb7-b8a1-b3e290d42c36,ar.wikipedia.org,categorize,2026-08-29T08:30:58.459Z,1787992248,,
6463285110,0,eqiad.mediawiki.recentchange,31e47303-52f0-4627-9d38-82222aa56e20,ar.wikipedia.org,categorize,2026-08-29T08:30:58.478Z,1787992248,,
6463285111,0,eqiad.mediawiki.recentchange,b126ff2a-cd2f-4c24-a436-c9c34c25c16d,commons.wikimedia.org,edit,2026-08-29T08:30:58.478Z,1787992257,1013891634,1269160189
6463285112,0,eqiad.mediawiki.recentchange,5143dd91-4e7f-46a2-a04e-1ab782a5823d,ar.wikipedia.org,categorize,2026-08-29T08:30:58.498Z,1787992248,,
6463285113,0,eqiad.mediawiki.recentchange,2360a0e6-9bc5-4acf-8772-c3ffcc7fd859,ar.wikipedia.org,categorize,2026-08-29T08:30:58.519Z,1787992248,,
6463285114,0,eqiad.mediawiki.recentchange,42d65233-5b90-4099-8cff-1715a6392dfa,ar.wikipedia.org,categorize,2026-08-29T08:30:58.539Z,1787992248,,
6463285115,0,eqiad.mediawiki.recentchange,ce267921-65da-4f57-904b-0129d94632aa,ar.wikipedia.org,categorize,2026-08-29T08:30:58.559Z,1787992248,,
6463285116,0,eqiad.mediawiki.recentchange,c72ef17e-1fbc-4356-8bee-ebbc437345ae,commons.wikimedia.org,edit,2026-08-29T08:30:58.579Z,1787992258,491600024,1269160191
6463285117,0,eqiad.mediawiki.recentchange,84f3438e-0dcd-4985-8255-14a6eb839923,ce.wikipedia.org,categorize,2026-08-29T08:30:58.746Z,1787992252,,
6463285118,0,eqiad.mediawiki.recentchange,d295f693-e40b-4cb4-8952-435960bfd6de,www.wikidata.org,edit,2026-08-29T08:30:58.755Z,1787992258,2537676115,2537676223
6463285119,0,eqiad.mediawiki.recentchange,15743080-897e-4429-a864-66d71120a7b8,fr.wikipedia.org,categorize,2026-08-29T08:30:58.786Z,1787992254,,
6463285120,0,eqiad.mediawiki.recentchange,57529a92-ec1a-452e-adcd-f8f709951592,fr.wikipedia.org,categorize,2026-08-29T08:30:58.803Z,1787992254,,
6463285121,0,eqiad.mediawiki.recentchange,43ff5338-2d15-450f-a1f0-14b431281cd3,fr.wikipedia.org,categorize,2026-08-29T08:30:58.819Z,1787992254,,
6463285122,0,eqiad.mediawiki.recentchange,1a2042ef-dfdb-4adc-94e4-3ca28fefb8b0,fr.wikipedia.org,edit,2026-08-29T08:30:58.827Z,1787992255,238370581,239048243
6463285123,0,eqiad.mediawiki.recentchange,ef0997fe-0bf4-4411-ace5-3ebaa9b882e0,fr.wikipedia.org,categorize,2026-08-29T08:30:58.836Z,1787992254,,
6463285124,0,eqiad.mediawiki.recentchange,c7644275-cda8-46d9-816f-b6d2652c3914,fr.wikipedia.org,categorize,2026-08-29T08:30:58.862Z,1787992254,,
6463285125,0,eqiad.mediawiki.recentchange,51a5532b-fed9-45e5-b2a8-6c50244f1dae,www.wikidata.org,edit,2026-08-29T08:30:58.879Z,1787992258,2417472906,2537676224
6463285126,0,eqiad.mediawiki.recentchange,a806c317-7e8a-4b3a-83cc-49848877f4ff,fr.wikipedia.org,categorize,2026-08-29T08:30:58.883Z,1787992254,,
6463285127,0,eqiad.mediawiki.recentchange,67c83b79-c219-4413-b709-4e85be436f50,fr.wikipedia.org,categorize,2026-08-29T08:30:58.904Z,1787992254,,
6463285128,0,eqiad.mediawiki.recentchange,f2446a2a-aaa9-4226-a185-99ae3c247ba0,fr.wikipedia.org,categorize,2026-08-29T08:30:58.922Z,1787992254,,
6463285129,0,eqiad.mediawiki.recentchange,265fa694-3b1c-4d12-abcf-31524c4796a5,nl.wikipedia.org,edit,2026-08-29T08:30:58.937Z,1787992258,71848075,71848085
6463285130,0,eqiad.mediawiki.recentchange,7eb2a73c-e9f4-450b-83c3-1cac4ba6434d,en.wikipedia.org,edit,2026-08-29T08:30:58.939Z,1787992252,1371596618,1371914441
6463285131,0,eqiad.mediawiki.recentchange,3b4e4b9d-c388-472b-83a0-7d93db89686e,fr.wikipedia.org,categorize,2026-08-29T08:30:58.941Z,1787992254,,
6463285132,0,eqiad.mediawiki.recentchange,f6953de3-6485-4236-9c48-0ec14b6c9b41,fr.wikipedia.org,categorize,2026-08-29T08:30:58.973Z,1787992254,,
6463285133,0,eqiad.mediawiki.recentchange,d2aee0cb-880a-4352-83eb-412a983d9390,fr.wikipedia.org,categorize,2026-08-29T08:30:58.994Z,1787992254,,
6463285134,0,eqiad.mediawiki.recentchange,79fe3673-70c3-48a2-a5cd-abe755f9170a,fr.wikipedia.org,categorize,2026-08-29T08:30:59.017Z,1787992254,,
6463285135,0,eqiad.mediawiki.recentchange,d6045e9b-e3ed-4e14-adaa-d83b0cd22829,fr.wikipedia.org,categorize,2026-08-29T08:30:59.040Z,1787992254,,
6463285136,0,eqiad.mediawiki.recentchange,b8364537-0c98-4edd-9fa0-cb156522944d,fr.wikipedia.org,categorize,2026-08-29T08:30:59.066Z,1787992254,,
6463285137,0,eqiad.mediawiki.recentchange,fc41eb40-7f5d-4714-8077-4c6658b7cdc8,fr.wikipedia.org,categorize,2026-08-29T08:30:59.087Z,1787992254,,
6463285138,0,eqiad.mediawiki.recentchange,4e588ea6-db68-4824-b78f-8f17486dd43f,www.wikidata.org,edit,2026-08-29T08:30:59.095Z,1787992258,2447304813,2537676225
6463285139,0,eqiad.mediawiki.recentchange,a3974f91-618a-41be-974b-f064f3a21600,fr.wikipedia.org,categorize,2026-08-29T08:30:59.105Z,1787992254,,
6463285140,0,eqiad.mediawiki.recentchange,31dfe2ec-005d-425a-b3c1-712fafbc06c4,de.wikipedia.org,edit,2026-08-29T08:30:59.197Z,1787992258,265104816,270068234
6463285141,0,eqiad.mediawiki.recentchange,44b7d1f5-82b1-4650-9a62-a67667996b90,commons.wikimedia.org,edit,2026-08-29T08:30:59.223Z,1787992258,1269159537,1269160194
6463285142,0,eqiad.mediawiki.recentchange,6d5d099a-51a0-4372-b614-420761d73eb8,commons.wikimedia.org,edit,2026-08-29T08:30:59.252Z,1787992258,1223293830,1269160193
6463285143,0,eqiad.mediawiki.recentchange,dee1bdda-86df-40a5-9c64-a6ad10a7e790,zh.wikipedia.org,categorize,2026-08-29T08:30:59.277Z,1787992257,,
6463285144,0,eqiad.mediawiki.recentchange,4fe771a3-b9c1-485f-80e3-734b5537e45a,zh.wikipedia.org,categorize,2026-08-29T08:30:59.297Z,1787992257,,
6463285145,0,eqiad.mediawiki.recentchange,4b2a137a-713a-4877-85a3-f11f4a3ac3db,commons.wikimedia.org,log,2026-08-29T08:30:59.338Z,1787992258,,
6463285146,0,eqiad.mediawiki.recentchange,0bdb851d-28fc-4be7-b81d-728dd957546f,www.wikidata.org,edit,2026-08-29T08:30:59.379Z,1787992258,2537676218,2537676226
6463285147,0,eqiad.mediawiki.recentchange,789ae541-b589-4e7a-b3b0-14b89e7b1f35,www.wikidata.org,edit,2026-08-29T08:30:59.449Z,1787992258,1576329487,2537676227
6463285148,0,eqiad.mediawiki.recentchange,927b28e4-1b9d-4950-a63d-b6ff8a8efa83,www.wikidata.org,edit,2026-08-29T08:30:59.467Z,1787992259,2417472902,2537676228
6463285149,0,eqiad.mediawiki.recentchange,fbb6e64f-28f0-4e8b-9fc4-90d253833dcd,en.wikipedia.org,edit,2026-08-29T08:30:59.469Z,1787992258,1368255779,1371914448
6463285150,0,eqiad.mediawiki.recentchange,5af687dc-4f9d-42a5-96a0-c84d677d679c,fr.wikipedia.org,categorize,2026-08-29T08:30:59.497Z,1787992256,,
6463285151,0,eqiad.mediawiki.recentchange,95c6cc41-d2d8-4516-9435-8145e6829810,fr.wikipedia.org,categorize,2026-08-29T08:30:59.513Z,1787992256,,
6463285152,0,eqiad.mediawiki.recentchange,705a803b-5199-479a-bf38-3183f191a462,zh.wikipedia.org,edit,2026-08-29T08:30:59.527Z,1787992258,94090192,94090719
6463285153,0,eqiad.mediawiki.recentchange,c32bc5a4-5c8e-4c51-ac6d-04c1213a81cd,fr.wikipedia.org,categorize,2026-08-29T08:30:59.531Z,1787992256,,
6463285154,0,eqiad.mediawiki.recentchange,85468279-a97a-4563-a484-1f46be31e0d1,ce.wikipedia.org,edit,2026-08-29T08:30:59.542Z,1787992254,23712478,24422783
6463285155,0,eqiad.mediawiki.recentchange,4e34521c-6f89-4ea0-9e7a-94c32030bae6,commons.wikimedia.org,edit,2026-08-29T08:30:59.564Z,1787992259,1063923406,1269160197
6463285156,0,eqiad.mediawiki.recentchange,b1b48bbf-0025-4fde-86e1-75d4fffd577b,www.wikidata.org,edit,2026-08-29T08:30:59.770Z,1787992259,2537675046,2537676230
6463285157,0,eqiad.mediawiki.recentchange,f3b430ac-a596-4a61-b2e4-0526552ae58a,en.wiktionary.org,new,2026-08-29T08:30:59.803Z,1787992259,,92381882
6463285158,0,eqiad.mediawiki.recentchange,46361733-8dac-484c-893d-3960c9766513,en.wikipedia.org,edit,2026-08-29T08:30:59.833Z,1787992258,1350892675,1371914450
6463285159,0,eqiad.mediawiki.recentchange,9a26cf36-fdde-44ce-a68e-6fd1a7194af1,www.wikidata.org,edit,2026-08-29T08:30:59.841Z,1787992259,2537676227,2537676229
6463285160,0,eqiad.mediawiki.recentchange,97c9539c-3fa0-4869-900a-8ca5514b8f56,auth.wikimedia.org,log,2026-08-29T08:30:59.844Z,1787992259,,
6463285161,0,eqiad.mediawiki.recentchange,6d4784d3-a65f-44ae-9f97-95a989c2cf78,commons.wikimedia.org,edit,2026-08-29T08:30:59.850Z,1787992258,1261000571,1269160196
6463285162,0,eqiad.mediawiki.recentchange,7d2fbba1-0c06-4a7a-9d17-678d8275422e,commons.wikimedia.org,log,2026-08-29T08:30:59.878Z,1787992258,,
6463285163,0,eqiad.mediawiki.recentchange,3bd8f3e0-0b3c-42f6-be36-bf5541baca97,commons.wikimedia.org,categorize,2026-08-29T08:30:59.881Z,1787992258,,
6463285164,0,eqiad.mediawiki.recentchange,33bccca0-64c6-40f7-b09d-e51d893b5d91,www.wikidata.org,new,2026-08-29T08:30:59.927Z,1787992259,,2537676231
6463285165,0,eqiad.mediawiki.recentchange,01c3223c-d26e-4599-99da-47785a829c67,commons.wikimedia.org,edit,2026-08-29T08:30:59.940Z,1787992259,1183105195,1269160198
6463285166,0,eqiad.mediawiki.recentchange,617194f7-dfa5-411a-9103-17da80bb9d85,www.wikidata.org,edit,2026-08-29T08:30:59.995Z,1787992259,2447355876,2537676232
6463285167,0,eqiad.mediawiki.recentchange,0d5026e5-1103-42a7-b585-8b21c12d1a17,commons.wikimedia.org,edit,2026-08-29T08:31:00.021Z,1787992259,1223293829,1269160199
6463285168,0,eqiad.mediawiki.recentchange,841c2577-67ba-44fd-9b1e-e2e21ca7748f,commons.wikimedia.org,edit,2026-08-29T08:31:00.022Z,1787992259,1260588265,1269160200
6463285169,0,eqiad.mediawiki.recentchange,d640690c-e883-4e18-8a2f-c678b86607f4,commons.wikimedia.org,edit,2026-08-29T08:31:00.081Z,1787992259,1260565492,1269160201
6463285170,0,eqiad.mediawiki.recentchange,4e1be885-a26d-4181-87a3-f1cc6e373e5c,en.wikipedia.org,edit,2026-08-29T08:31:00.095Z,1787992259,1191232992,1371914452
6463285171,0,eqiad.mediawiki.recentchange,ce0245e5-4c91-4033-86d2-10807cf6d1db,www.wikidata.org,edit,2026-08-29T08:31:00.098Z,1787992259,2496660361,2537676234
6463285172,0,eqiad.mediawiki.recentchange,446cd5a8-bad7-452a-87e2-a305eac61d0a,www.wikidata.org,edit,2026-08-29T08:31:00.102Z,1787992259,2417472897,2537676233
6463285173,0,eqiad.mediawiki.recentchange,ecc3811b-0151-4342-b63b-a6d48047c2f8,ig.wikipedia.org,edit,2026-08-29T08:31:00.119Z,1787992259,674612,707403
6463285174,0,eqiad.mediawiki.recentchange,a9835f7a-51de-4512-b448-3334bd533983,commons.wikimedia.org,categorize,2026-08-29T08:31:00.240Z,1787992258,,
6463285175,0,eqiad.mediawiki.recentchange,789d8ae5-503b-471c-bfa4-a3efd8cc84bb,cy.wikipedia.org,edit,2026-08-29T08:31:00.249Z,1787992258,15409766,15430317
6463285176,0,eqiad.mediawiki.recentchange,db982deb-8dc0-4f1d-8c1a-921796d2b152,commons.wikimedia.org,edit,2026-08-29T08:31:00.245Z,1787992259,1120540750,1269160202
6463285177,0,eqiad.mediawiki.recentchange,c7049c65-7bb7-4335-aff5-7ced3898e171,commons.wikimedia.org,categorize,2026-08-29T08:31:00.263Z,1787992258,,
6463285178,0,eqiad.mediawiki.recentchange,853905a2-06a3-45cd-bac1-95544601327e,commons.wikimedia.org,categorize,2026-08-29T08:31:00.286Z,1787992258,,
6463285179,0,eqiad.mediawiki.recentchange,d2b35b08-1730-4f56-a5b8-c97694c62cb8,www.wikidata.org,edit,2026-08-29T08:31:00.301Z,1787992260,2537676229,2537676235
6463285180,0,eqiad.mediawiki.recentchange,d98fb282-fd1f-4611-89b2-0f04ab530cc1,commons.wikimedia.org,categorize,2026-08-29T08:31:00.324Z,1787992258,,
6463285181,0,eqiad.mediawiki.recentchange,900029f5-8cb3-4d71-973c-33f523267008,auth.wikimedia.org,log,2026-08-29T08:31:00.340Z,1787992259,,
6463285182,0,eqiad.mediawiki.recentchange,98af320a-b038-40c6-988a-579a005b67fd,commons.wikimedia.org,categorize,2026-08-29T08:31:00.342Z,1787992258,,
6463285183,0,eqiad.mediawiki.recentchange,1dceaa82-72cd-47ab-b744-255b065540b0,commons.wikimedia.org,categorize,2026-08-29T08:31:00.363Z,1787992258,,
6463285184,0,eqiad.mediawiki.recentchange,1930ae45-75f5-44c3-90bd-31ed56850b8c,fr.wikipedia.org,log,2026-08-29T08:31:00.366Z,1787992259,,
6463285185,0,eqiad.mediawiki.recentchange,8afd1960-db14-4e94-8fb7-0641e9e8e4d1,commons.wikimedia.org,categorize,2026-08-29T08:31:00.386Z,1787992258,,
6463285186,0,eqiad.mediawiki.recentchange,406438cc-8f6a-443b-9638-c67646784ec0,www.wikidata.org,edit,2026-08-29T08:31:00.393Z,1787992260,2251026693,2537676236
6463285187,0,eqiad.mediawiki.recentchange,8437b3f3-163e-4a6e-ada9-d5ec7dbb32a7,commons.wikimedia.org,categorize,2026-08-29T08:31:00.401Z,1787992259,,
6463285188,0,eqiad.mediawiki.recentchange,55261f34-ac41-4526-819f-2d532f72294d,commons.wikimedia.org,edit,2026-08-29T08:31:00.403Z,1787992260,663833879,1269160204
6463285189,0,eqiad.mediawiki.recentchange,e3c0c788-5d1e-4972-aab2-c8ac7d489b61,commons.wikimedia.org,categorize,2026-08-29T08:31:00.405Z,1787992258,,
6463285190,0,eqiad.mediawiki.recentchange,b32be23f-904e-4b7a-81c3-df2310aa83dd,commons.wikimedia.org,categorize,2026-08-29T08:31:00.421Z,1787992259,,
6463285191,0,eqiad.mediawiki.recentchange,dbc1fd6d-2f47-43ea-9117-de8697d90f2b,commons.wikimedia.org,categorize,2026-08-29T08:31:00.422Z,1787992258,,
6463285192,0,eqiad.mediawiki.recentchange,d8c90c05-b29d-4ec2-9196-173471b036d2,ur.wikipedia.org,new,2026-08-29T08:31:00.432Z,1787992258,,11840616
6463285193,0,eqiad.mediawiki.recentchange,969f9171-b004-41bd-9c07-29c6242fbc0c,commons.wikimedia.org,categorize,2026-08-29T08:31:00.445Z,1787992258,,
